videoId,channelId
1W8hsVvyKt4,UC1r4VtVE__5K6c_L_3Vlxxg
y2ChOvGvtQo,UCgefQJC5UgbWJHDxBqB4qVg
nxBbHkSlXHk,UCWwWOFsW68TqXE-HZLC3WIA
QzxgaTqcwm8,UCX2y61A3llrNxXBHg2EtGQw
ujPNSC4JllE,UC64guZp8DXzqrIQ5OPedviw
ldoec-KBtWo,UC64guZp8DXzqrIQ5OPedviw
NIZmH96vUhU,UC3d7Ix6GrtxESULE5Auj_Zg
eIwgyB_w6G0,UC64guZp8DXzqrIQ5OPedviw
f99J7HwkYMI,UCKvK7UlEj1gK1BEQ1TFyuCQ
t6m6g5y1bQs,UCsAvOLs6J36vktirM0Ogtpw
SqBP0SDtwvg,UC64guZp8DXzqrIQ5OPedviw
WcuRPzB4RNc,UCF9imwPMSGz4Vq1NiTWCC7g
92agCKHpMqw,UCnOVVuoLJ_1YY8A0V802wHA
gqijbANbiXY,UC1r4VtVE__5K6c_L_3Vlxxg
nmAPR76dbkQ,UC1r4VtVE__5K6c_L_3Vlxxg
ydk0EnUbnjk,UCCsj3Uk-cuVQejdoX-Pc_Lg
xVrJ8DxECbg,UCCsj3Uk-cuVQejdoX-Pc_Lg
qB8AZNJcL70,UCAaUVu8vYss8zCaC0WuA9jA
Ccod0jGxMU8,UCUHzH3aSxoa9wRudh4V1H-A
wRRsXxE1KVY,UCZ_Fjgdwi01cMYs5U-yJlXA
IJsKtRx4wf8,UCdZwMpK-iWqCos46xPscDeg
NkZlb7Y9Fx8,UC1KPy3cAAj0i0RIFC_SzjMg
KtZKW_z5SwM,UCgJtPNTnFdFdNL44Dctkt6A
1gRmujdHY84,UClmmbesFjIzJAp8NQCtt8dQ
LrjfD4GA8sk,UC6lkm6rGYSOD8VhDyCXYJyw
afR7py5pLF8,UCLGizjfIIykAWdvIKlvZiDA
WXPSGp-jLC0,UCnOVVuoLJ_1YY8A0V802wHA
w81g199L8YA,UCvyyU4AdijSZFEO7qqXP6kQ
hMnolSAHIzs,UCgefQJC5UgbWJHDxBqB4qVg
tqX7POfzqqg,UCnOVVuoLJ_1YY8A0V802wHA
JK4hZ182qb8,UCnOVVuoLJ_1YY8A0V802wHA
RlySZmiLgD0,UC1r4VtVE__5K6c_L_3Vlxxg
mgnoSwoSXsU,UCCsj3Uk-cuVQejdoX-Pc_Lg
5IOSVhfG79U,UC3d7Ix6GrtxESULE5Auj_Zg
z7HxiMWVL4g,UCnOVVuoLJ_1YY8A0V802wHA
GaoLU6zKaws,UC4VppoOwM5DzVHKWx5RJiCg
oFMsqrG9RWg,UC1KPy3cAAj0i0RIFC_SzjMg
ohx9_EfaaR4,UC6lkm6rGYSOD8VhDyCXYJyw
lD1VUSj8kpA,UCgefQJC5UgbWJHDxBqB4qVg
xDg5DB1HAGY,UC1r4VtVE__5K6c_L_3Vlxxg
CdggQr05LAA,UCCsj3Uk-cuVQejdoX-Pc_Lg
Z9NQatne0xg,UCGS_2Mqg-ZzRL4Y73mg65NA
nS8nPigov0g,UCqJRc-9J8rWTL9OZ7MZxegw
hejYTf7ATvs,UCgefQJC5UgbWJHDxBqB4qVg
vOFa0YHSwx4,UCnOVVuoLJ_1YY8A0V802wHA
7RENraEiMv8,UCY30JRSgfhYXA6i6xX1erWg
nGlIbEW9wVw,UCYar6L3NZVDnKo_bD6ZO0Ng
4bN76TvJspY,UCKvK7UlEj1gK1BEQ1TFyuCQ
8xSNiPx791A,UCwrfRCqA9wvqp9zCvzLl6Sw
RgdYZmAzjF8,UCgefQJC5UgbWJHDxBqB4qVg
X4j9vTVD-zE,UCu4X846OSea5YU6S8fIpy1A
GI6yvRZafLY,UCgefQJC5UgbWJHDxBqB4qVg
jCSE75_zHlU,UCnOVVuoLJ_1YY8A0V802wHA
J3QmfBfy_WI,UCPDis9pjXuqyI7RYLJ-TTSA
lqlrru1V69E,UCgefQJC5UgbWJHDxBqB4qVg
R9rymEWJX38,UCkJL-qV2GwEkBIwhnRSGLog
ev5vx6Zb95I,UCL1AWvAE4U5aZN2zcaX4LdA
aPyYK_mhtwg,UC64guZp8DXzqrIQ5OPedviw
icBXcvCZfGs,UC1KPy3cAAj0i0RIFC_SzjMg
p3vrb7ZHeT8,UCwrfRCqA9wvqp9zCvzLl6Sw
r9u5oCHcrRM,UCgefQJC5UgbWJHDxBqB4qVg
hgExTrqH0n8,UCnOVVuoLJ_1YY8A0V802wHA
PrD0MkDt6WQ,UCxOGHW-aqciBe5Wjq8ltzOg
MtvWGPoTHEo,UCL1AWvAE4U5aZN2zcaX4LdA
ZYlBT1d_GWo,UCKvK7UlEj1gK1BEQ1TFyuCQ
6va3nTS2rHc,UC6lkm6rGYSOD8VhDyCXYJyw
WrQSvCqkeXo,UCMgQwzHQrefJYo5GTIvhV0w
-NzRMPsnC3s,UCCsj3Uk-cuVQejdoX-Pc_Lg
BRAM8MpqIeA,UCwOJay_nQCF-IRdN2kbTcuQ
ZVq_1ULQVVo,UCnOVVuoLJ_1YY8A0V802wHA
mYfWzBh2KIw,UCblfuW_4rakIf2h6aqANefA
8o0lEAufgXs,UCwrfRCqA9wvqp9zCvzLl6Sw
SOEgMlSRTWY,UCpsSadsgX_Qk9i6i_bJoUwQ
yC0ckO2PrBA,UCxOGHW-aqciBe5Wjq8ltzOg
BCCgySH0ROU,UCnOVVuoLJ_1YY8A0V802wHA
KqpBEEV6Sxk,UC1r4VtVE__5K6c_L_3Vlxxg
SqlnGeSOUuo,UCnOVVuoLJ_1YY8A0V802wHA
qvpd6A5NMyc,UCSAUGyc_xA8uYzaIVG6MESQ
hzVHqSpO8Ko,UC2rioA4YYH4kv2PQOXnpW7Q
B5CvYYzoM7I,UC1r4VtVE__5K6c_L_3Vlxxg
RHPnXUEarok,UCsjIHm9OdgkdoPIMLA84jog
FXgokniKNE4,UCCsj3Uk-cuVQejdoX-Pc_Lg
bLeHQFBMtmk,UCkhxWF5CTMUgxneqAFP96LQ
hRhSup8mjkk,UCu4X846OSea5YU6S8fIpy1A
4YgoppFuUWA,UCneC60ueLDbk6NVzMHUUhKg
ynvKWYvyCqw,UC7W-5IDzLQN0gpjuNuN85tA
PWpsRyb5Fk0,UC1r4VtVE__5K6c_L_3Vlxxg
SqoJMbLRNjc,UCp0hYYBW6IMayGgR-WeoCvQ
OZScqcKFK_E,UCnOVVuoLJ_1YY8A0V802wHA
gJuGKJaSyVU,UCnOVVuoLJ_1YY8A0V802wHA
rAPNDjQ3Q28,UCnOVVuoLJ_1YY8A0V802wHA
q2L19ZIVeQ8,UCYoKN0FOSrHo1qf4ZqlM2CA
XsqW6byqotE,UCgefQJC5UgbWJHDxBqB4qVg
HgEoCmHeAsc,UC1KPy3cAAj0i0RIFC_SzjMg
xYSa8gRvxCg,UC1KPy3cAAj0i0RIFC_SzjMg
Kj_3JokXZBg,UC-SV8-bUJfXjrRMnp7F8Wzw
yK2fUJMdhys,UCCsj3Uk-cuVQejdoX-Pc_Lg
qfAIO5hB6Ik,UCdZwMpK-iWqCos46xPscDeg
-qdmmgVtQzw,UC6lkm6rGYSOD8VhDyCXYJyw
6m4isWlUlRE,UCsjIHm9OdgkdoPIMLA84jog
DKqGEIfpeiw,UCwrfRCqA9wvqp9zCvzLl6Sw
ezGuMFoi1hs,UCVtFOytbRpEvzLjvqGG5gxQ
7n4kXwjDquI,UC37PFGlxWgx4tU6SlhPCdCw
wPaqvKiwQ2Y,UCp0hYYBW6IMayGgR-WeoCvQ
egRxSgHgBHQ,UC-DUrA-h7-s_C57ECJ1BFPA
A3L2K0EsD8Q,UCgefQJC5UgbWJHDxBqB4qVg
0pXyEiYzzT4,UCb3qRjH2D0RxoajlaS3WR2A
jhUX8qWFGc4,UCCsj3Uk-cuVQejdoX-Pc_Lg
qxRdilc6_A4,UCgefQJC5UgbWJHDxBqB4qVg
4xktWZoOejw,UCL1AWvAE4U5aZN2zcaX4LdA
hjCrOPFaQL4,UCnOVVuoLJ_1YY8A0V802wHA
UxgavJP0QoA,UCz97F7dMxBNOfGYu3rx8aCw
qzKMhOAly_Y,UCwrfRCqA9wvqp9zCvzLl6Sw
OA47qryTFLM,UCnOVVuoLJ_1YY8A0V802wHA
SnQZFoNsJ68,UCsXb1jdMa3ybPw4eiT_2g-A
xSm3uGf-0OY,UCwrfRCqA9wvqp9zCvzLl6Sw
6iNxHxwT-b4,UCCvCHN9DaKn8ON5VxDZmyhQ
UbB_NkQrDr4,UC-FQUIVQ-bZiefzBiQAa8Fw
32JNnYR7h3U,UC37PFGlxWgx4tU6SlhPCdCw
elaoOCwoqPs,UCnOVVuoLJ_1YY8A0V802wHA
QJ7CSrcjo_4,UCL1AWvAE4U5aZN2zcaX4LdA
Lyj8wH2iTYg,UCM4vLyVm4MPhS3o5o729Udg
z13dZE_fnBw,UCWwQcof8kMwrif1Io_BNlFQ
o4BLb0V9Weg,UC7848O9UmG0NJ21q86TomvQ
D1wAl7g5tvk,UCChqsCRFePrP2X897iQkyAA
PLRnkLi-FV0,UC6UItdV_1eXF84GsJTfcVFw
G7igQuwIpQE,UCzidS2eMDNF31xSu-BZq2YQ
6zOSWjFm5mY,UCuGn3ioftOo6jvHE1YK4Bfw
uotb9ZHnI2g,UCX6OQ3DkcsbYNE6H8uQQuVA
O4QeKCeeSbA,UCIQqTkKEgbsXxEA5agNEleg
e-Q1_xkU5aw,UCc9CjaAjsMMvaSghZB7-Kog
cxB4ACaaR4I,UCubwl8dqXbXc-rYE8MOSUnQ
mXIl6GxRNAk,UCifWD4FBa4eaKK7HLF0PlTA
U1oDlO5Obps,UCDastihMyACIIjjXc8LYn7Q
_ZUsYSzXyrI,UCaGE2JOeHSXJmR6Uw4Ro0zA
aFiOI2Cp6Dc,UCQ2P7C8UGoVM6AhqsVx-M0Q
NgJ0knMHg8k,UCkU-iclEok_10QAAFDf3j1A
caHszMmOog4,UChGJGhZ9SOOHvBB0Y4DOO_w
VvH9kbXRNjs,UC9fpcAHmoEmVzNyv8Ph30XQ
OwTw4MeR7XI,UC00M4ztrpj2rMwpG6nMlM8w
pOk6DIKskj0,UCvg_5WAbGznrT5qMZjaXFGA
skJcGgNpnxo,UCGlvLJAGozUn1SXTQPlqIiQ
IItVVdsjXf0,UCgoxyzvouZM-tCgsYzrYtyg
o0seCKoGsUU,UC0otZdGYsA9KqVKAcn2peQA
Pwe9JQyF0jk,UCitxA9Sa_GxxGSqNJEWRbuA
B6aUkIBQ5LY,UC3e5XoHW3c2nmLs4T6JIt6w
VapBpz2oGjo,UCIa6iQD0ecZols-CUuMdNAw
o7isWuT-IXw,UCaWd5_7JhbQBe4dknZhsHJg
nwELFR5OXeg,UC_c8Xgf0_jnMVrAFKfIrFoQ
WMft6jx8vjc,UCLrUcFaBGxFTIr6RA1ToZRw
j6R8sZZwi-Y,UCHJuQZuzapBh-CuhRYxIZrg
YjqO04BRyQA,UCElvdTxqXQouuIPqTjadtJA
IYT2mqd2qY8,UCkAGrHCLFmlK3H2kd6isipg
kaOdeJ_GlQM,UCHDVk9XRlTwFDI4SA0qONig
vqmdhe-_VyY,UCHJuQZuzapBh-CuhRYxIZrg
E3bGUohx-GQ,UCPPIsrNlEkaFQBk-4uNkOaw
46ur0yNToMA,UCLrUcFaBGxFTIr6RA1ToZRw
0pf-5Z7qjF4,UCLrUcFaBGxFTIr6RA1ToZRw
Scy0bv6h14Q,UC9CdzSPg2DuZ2YSaflng3Hw
NNOaDb4z8NE,UC_lwxSQzkfistXbH83zf2wA
h8oFyTJ4If0,UC7aE5B-ZFEAoumyj6FaJ7lg
sNsFstKmcMo,UC1SZZVZ5GXRBGpXorHD9PNw
35otGXmZjiA,UCevY-z55kr37ZAXG15F-KiA
w2z3bd9PYeY,UCax-4TdDh3oetlyh-GoL7UA
gJA0HanGseM,UCdNO3SSyxVGqW-xKmIVv9pQ
o40lH3EMnVU,UCa6vGFO9ty8v5KZJXQxdhaw
pZvhmWtDvUw,UCspJ-h5Mw9_zeEhJDzMpkkA
N9wFkN_tyqE,UCb69PhsHzsorirJDlxaIXlg
1LOLHD1h_84,UCbI2XhhZwo4NEyg3oNv2Tsw
Y8cI68Q6VAc,UCF5WzS-iBJRfp_EcFI-GT1w
sTU9VMO769M,UCzpCc5n9hqiVC7HhPwcIKEg
LyLvLqwsSrc,UCJFp8uSYCjXOMnkUyb3CQ3Q
ZEi-5AyUgEk,UCb9ageBPhZYNBU93tnjs-QA
MgySnAwnsvw,UCHfKkFbUKbBi8wth8GjcWNg
GFmXbFLJsiM,UCaLfMkkHhSA_LaCta0BzyhQ
jBPfwInoq3E,UC4YImPQT-_0kCh5joATwyhw
2EXOijtb6WA,UCxnWbIB3THgEgNC1BxB_7FA
u-KDRmOYSb0,UCqnbDFdCpuN8CMEg0VuEBqA
BphYb07UJN0,UCFB-QxUdWLN3jxmfBHha9vQ
LMnDfb4Zsj8,UCJFp8uSYCjXOMnkUyb3CQ3Q
h_LjDspVovc,UCHJuQZuzapBh-CuhRYxIZrg
9FzkiBHtGv8,UCK00kzJaF5PknyihtKOmrKw
vgSmuslr60M,UCpWaR3gNAQGsX48cIlQC0qw
1cgbDMYsLDw,UCjwmbv6NE4mOh8Z8VhPUx1Q
fL0gjpT3Yb8,UCmoX4QULJ9MB00xW4coMiOw
mxt8T3-LTaA,UCpko_-a4wgz2u_DgDgd9fqA
9hzPkvEEfuE,UCtn4sFXvAW1il1MKDja11YA
JMgUdnHjpOM,UCM5IJtgRa-ScxnzmEqt0jJg
A37mMLjY-Mc,UC21Kozr_K0yDM-VjoihG9Aw
nGtRMDD9AIY,UCSJsjCiTl2lourZXnigVCoA
xnOpLHz4geY,UCB9-VTcQkAh-J7FpcinYj2A
cQn94v_Tv10,UCijjLc4Q5wJWGNcnH1zjI3w
kuZwwq4w9LE,UC5Kc_EF93Sxiq_9_5LQwr0w
0E5lKaKddfI,UCuygBqDmC3r93ABO6BUMj6A
XVq44VQ_x2o,UCdxGyxkbDupQeiLHp6_Pf2A
twBzd5x0Q3c,UC5fK20MVIWUnZW-2EG-pESQ
syEP8tw40pA,UCahDcLdFeuV49GAB97PyZoA
CfFXSIouRCg,UChGJGhZ9SOOHvBB0Y4DOO_w
fSYxK1PKul0,UCPKSRnr_5PXzN3JQ5T5Z2vA
OvPTHPDs2Xw,UCCiMJNU4m6XpShkhbdhBmiA
sdteCB3o6tU,UCUTl1wxTvNZDuUcS06HdVHg
mH7vFc0bUpU,UCaLfMkkHhSA_LaCta0BzyhQ
zysZzOY9I-E,UCR4TYPAqCwF4qjjUfagWtVQ
movz04tKcZw,UCNzL0iWO1U--q8vl-WJohTA
bcdJgjNDsto,UCpko_-a4wgz2u_DgDgd9fqA
XWwo_cownVo,UCoNpFhO4p_DItRi4CdjNZ9A
rt3T3WjMP-M,UCE1uINfuUadfmr_2NAYBXwA
PJMwrtFA3Rc,UCiSfltTbppCGZucFjvUM39A
UNYlI2A9U3M,UCj4I9NfO3xIvl-Ym2Qzib1Q
La3clEYNzM0,UCm0Z-a10TrSPXhaZgyeIiCw
g7Djzs_jKeg,UCc6ijhSlqKeUiyTmb996Rtg
eOVgPjDiNoY,UCN3Jj2sU9LNFQplsjsdxdrw
2EBnEXpXeLA,UC1XrG1M_hw8103zO2x-oivg
P60NjUsvStE,UCLrUcFaBGxFTIr6RA1ToZRw
Rr1BWwD2BGQ,UCyWY00gIdYBSS4a_SsOBkCw
pTwxHuLaeGA,UCk_WBIUtm6i5hVTE_8TQKYg
t3u8t9-4y74,UCzer_Tb49LcRBurbg7KbRWQ
kcHxE0tgtv0,UCHqicoqlisG422NE9ZXIfJw
PiJzuufWnns,UCHJuQZuzapBh-CuhRYxIZrg
SJJV7IAKDQY,UCkki1Oxs3XucD2NEUoAcXiA
CTWCEb0uARQ,UCh_9hI5fOpxYR40zr8AzuCQ
Bfm2Qjicbkc,UCECJDeK0MNapZbpaOzxrUPA
ixMwsbdV6F8,UCMn2Nikpq2tLtpXuMdT80Yw
1CKBVdnO0NA,UCX2y61A3llrNxXBHg2EtGQw
FozQDmJ835g,UC8yjrRFjY2f-kNu-4DEmhxg
vzSfnduxNDg,UCpko_-a4wgz2u_DgDgd9fqA
GYq_ctbiymc,UC0zA5Bvv3lS2UBkLx6J6HpA
Si-awO1S6dg,UCFTVNLC7ysej-sD5lkLqNGA
OMPFlbGXdFA,UCy-lGuvqQXLYeMD4t--PT5A
ow9jNVCa9Vg,UCKB6QpT1TKDfJY5W7il8G6Q
Zx-C4VPn0f4,UCG0HA4uyuuzPzeq_US_ywVg
DffUwIF4Ajg,UCFqcZp0GCq4aGfCfwnnzIjg
DKyl0_c_PNs,UCY1Yc3xA1aY0lqnKUTDTi7A
9Jh7ZFjjQ-c,UCTjVaLeS2wX48ERLouBEXSw
Pgtnl4Z-lB8,UCJDL9UiuimWSgMK3PIHQNmA
Snmlg5svP3U,UCKq9JxyISqBHDd-fXfV3QtQ
Z059LPzBi-A,UCmbs5Rln57fZH0J7lN7RFMQ
W5LOc3Jq6F0,UChrO7aQB21lxN6a21vQ_OZQ
Yhg02ALLT6c,UC_R8qIXaTKpkAJuuiZhHTmA
1-SJGQ2HLp8,UCpSgg_ECBj25s9moCDfSTsA
2opnTcVuOx4,UCOLCHxa6zabkZ8Zgxb4AOOw
LemTl_WVuM0,UC1XrG1M_hw8103zO2x-oivg
XfrDqnPzec0,UCIXYyHANDvinQMIdauzSNJA
Fkqg6HE888A,UC4-LbBnefvtHpQgVKo7Edqw
IPIFBmMnuzM,UCmHNk3DjDiDzuVrj0aiprZQ
dDecX8YsFos,UChoQQRDf-zU1h6_YjKkWvdw
9v53gm5bDZw,UCfyehHM_eo4g5JUyWmms2LA
lUgBLOsQ-N0,UCrqpB7Kvh4qao8VtxwuJKkQ
W_mRX_Xf8uw,UCMC76gnod0teGEDlpt3IHwA
LIRWdQN5M-Q,UCS12iihD_IjkXwpI-ZxYa8Q
f1I6YhEmcQM,UCHa-hWHrTt4hqh-WiHry3Lw
xiXXxfsT08c,UC1o4Ct4ca7uzqohH0xdaZpQ
b5fmWs5EJDA,UCQlg42PNa5OoNYCSFsE-2ZQ
L9fF5VV466Y,UC2194MXSSUBmDe8ieOvEKCg
uccwKZ6vLe4,UCkUm8jkUO8bEGK7wlEAX8Pg
RSwvcsbxRfE,UCp5tDWMJWnzmNlwurP-pDLw
q9XkhY5PpsE,UCi4aQ0UsRE7ckxwfIilV6kQ
m-hjUfuWPqE,UCEbFovLGTKoTxDisxBI4EtA
gdCm7CAPWgU,UCiQbedz5cCY4Ztb4AC3HJUA
LqlzN9rDRcs,UCHwRovHN_T1COii5YzsQfCQ
4C4HvL2Uuc4,UCHEf6T_gVq4tlW5i91ESiWg
qSxmiDlDLt4,UCF5WzS-iBJRfp_EcFI-GT1w
RpZac04M_TQ,UCkg0M15pdT_OekV34kqcd8A
rzy3_R5aNYc,UC7-hMlW_QECv-fghTGUWgYg
tc7tfD2ji8w,UCkhxWF5CTMUgxneqAFP96LQ
8nkQUGx3teM,UCIRNADSE7zTt6_MshDlnZSA
6x4EOInEs-Y,UCspJ-h5Mw9_zeEhJDzMpkkA
jAtw0B4EdZA,UChGJGhZ9SOOHvBB0Y4DOO_w
Ar9l8Iiu9eM,UCPNqPbXJHMvrH3NwRKKR5IQ
vlfB7JKJPbs,UCQHLzoUUxzyBJVoakYrxQyQ
sAruwJdCBrs,UCSRJbfArr2TtR8Py_SQxk5A
sAruwJdCBrs,UCSRJbfArr2TtR8Py_SQxk5A
mxqEM_1WiG8,UCG07X4YYBTCEgLtSJik_dsA
ei-ssNy1DwM,UCChqsCRFePrP2X897iQkyAA
9nGR6AS2BWI,UCKprb2rS223xM5uNsbrSVAg
dveui1zXKQE,UC_kARM8MBLDBxZQuZeYYQdQ
l49pLty8fYU,UCGr234-nBd87EIBwKUrctQg
nYSg4nUDYl0,UCewhO42h_TIKZdntpI-v39g
UShYGbnAUfs,UCv-7QMl_eEDXFgsvxZxwwIw
gt8LflOyyhs,UCUZzyuAlhHNP3oiuMjn7RfQ
f9MNdpTsZXk,UCbKnCoCQSQxPoriAD8DAreg
EyNOjuqat0U,UCIa6iQD0ecZols-CUuMdNAw
bysNS3SFKto,UCGW74uLyEskFj07YaBxLH-w
Tybgyk3hfoM,UCkitABalXafr-NqceQdDXtg
tvUMCOWrTgA,UCweOkPb1wVVH0Q0Tlj4a5Pw
fYuXu35BO5I,UCzJ-fVHFXzxUdI5qPEA_Jow
MkZF5vlc16o,UCnQ0EqJUMQOOCf5vzl6mrtg
Pf1IvD72S0g,UCQmc3Oyjnd9-RHaDG9xcJ0w
b91fSTbONMs,UCSpVHeDGr9UbREhRca0qwsA
aLDKaJUzdz8,UCJFp8uSYCjXOMnkUyb3CQ3Q
CV6-SGmPYsw,UCkaUcIDGRYtn0AxUez4wsIQ
glEuJz0gPlA,UCFtLqMn9hgNW5kONiCf-u-g
0fkLtdTbJMw,UCJFp8uSYCjXOMnkUyb3CQ3Q
QgD29s7q3PA,UCb34vKlc-884MuwTrg_q7Zw
D7mGUqOX9MA,UC-ir6MfYIuyvVJS_DhOhcJw
VsNOTN6yD5Q,UClJppnrEjj00OrOhM9v756Q
dR7VcAl48RI,UCRbXS1MKrZ55Vm5G9336BKw
KiDBf2pTDvg,UC5FiywIniCRgiuMjiK8lufQ
LW8ywPJ_B_w,UC57y8n08hzTwGeoHPOV_rpA
LbLQm5taP0o,UCeIeeJ0iv2iCxmMHom3-AuA
LCyu8oRGdmg,UCY1Yc3xA1aY0lqnKUTDTi7A
8PAQ3cN0USg,UCJFp8uSYCjXOMnkUyb3CQ3Q
wkuMQJ2vvok,UCgQ8olRhkepJWlVF9IVmPGQ
lsf7mHyEPhM,UC4ckfWJSdvjiAkY9-KgX1KA
wyAE2_0UivE,UC_BUnj-MP9154Vsahdq8dJQ
q-oFiTw5E4c,UCxSklFRi7f0arLqjBWScTzA
N1jOHBegJWQ,UCV1JuyDF9Re3HyXFGeqnC7Q
GNA3Zla2YxU,UCkELMMBdy4gPj6ooQwYJ-yg
pmcKeI9UO3A,UCJ0uqCI0Vqr2Rrt1HseGirg
HJzH1agsjWk,UCqIqRzEge-Qvt4Iglx-uKdQ
HCAPjIVOdJw,UC_rvx8_N98wNEDXx5TIufZQ
hs_pBe0QJWw,UCV9_KinVpV-snHe3C3n1hvA
67qhL4N3U8s,UCyuXbQrj8UwmzyPN4kZ7zHA
ne54YZirmpc,UCW-nTiduQso39qU-nwRLFnw
G8msX_B1cDw,UCY1Yc3xA1aY0lqnKUTDTi7A
pHdhK4OKUp4,UCRr2Ib2uv9JSr77h6dY1d3A
os8V1EZNI8A,UCaLfMkkHhSA_LaCta0BzyhQ
Iqa7TrdbGlY,UCeh3XQszWO6lLdKz_SZmm1Q
L5Y3hNWpJBE,UCn-IoDEPIR8ujknPMLZOyBw
JN_Q_QV-NrQ,UCca_XMaE42RUqdWLETpsY3g
xQXYWxZCPqA,UCaLfMkkHhSA_LaCta0BzyhQ
ud1JXqGWPvU,UC3ZyH9owd8BIqcvWa-vAjnQ
O-0PF7Gr2Kk,UCRbs27MjMEv9mRduP-hV4Dw
7ZSk7r8S0PQ,UCuJIvcKAibIoCJJfbniF9XQ
VLU13LAhZOI,UC3gYJUZgUqUXgi2PAbyTHIw
Mc4t66r54dU,UC4PooiX37Pld1T8J5SYT-SQ
PdC8mz3bLAs,UCpko_-a4wgz2u_DgDgd9fqA
-8pCMoL_b_s,UCaLfMkkHhSA_LaCta0BzyhQ
yYzZUC68He8,UCsWpnu6EwIYDvlHoOESpwYg
1U80taQFA7U,UCpko_-a4wgz2u_DgDgd9fqA
FHvZgt3ExDI,UCsv5Rytct54UTBdSKw2Nh4Q
1ml4hFxyC0Q,UCnGennaSekGlmPiHXE4zOug
jbfPwy5DtBo,UCl0mpynmsGpbrJn98xlZGWQ
ZZzFoi_fuF4,UCaLfMkkHhSA_LaCta0BzyhQ
hT591gXdoBs,UCpko_-a4wgz2u_DgDgd9fqA
5NoL8DM-L1I,UC7_YxT-KID8kRbqZo7MyscQ
9JMiR1SyY4E,UCqdGW_m8Rim4FeMM29keDEg
XaCYSX5WE5M,UCAVgKTAg-h8jlMTPKgKsXSQ
fgm14D1jHUw,UCNHQrw75AHtbP2DzB5T1iXQ
SH9n2gd1QAU,UClnKzwo9CPkYix6V9jK4JTQ
oOop2bLiSFw,UCd1fLoVFooPeWqCEYVUJZqg
ycITfQ7yLz4,UCfFwvkI8a8tSWX2Z6Fn5zDg
-REf2D_NThI,UCR7biAlnpQsATX5mPJ5Ldkw
KM6LRgcGC8I,UCzBA3J45YPF34NNpdTJSSnA
nJxbDuJhjS8,UC751rxG0TOpnb0lKftIEmzw
OWkqjV0H6yw,UCmEnDJfwzlfVZyDdIznoiww
bQtmff3Rza4,UCJFp8uSYCjXOMnkUyb3CQ3Q
9cqPCGGx58A,UCJFp8uSYCjXOMnkUyb3CQ3Q
stn__eoFnVA,UCoy3dQzEdq1y2zMnT4pdj3Q
U03mCq_cpac,UCekQr9znsk2vWxBo3YiLq2w
ZXVAZsPYkn8,UCMUO_gk01f30nv6Ybqi0FsA
GNH_HIOe3JM,UCtTvdACUOOV-kH4GraleK9A
foPsdTwHsq4,UCJFp8uSYCjXOMnkUyb3CQ3Q
fcbj8BBsWSA,UCUsN5ZwHx2kILm84-jPDeXw
K2RB1KcNtAM,UCpSgg_ECBj25s9moCDfSTsA
1uHPn51tC20,UCzNJFjsjRYOFquV10puv8xQ
ept61k7Pnr4,UCjwmbv6NE4mOh8Z8VhPUx1Q
E73UexQCFvM,UCn8zNIfYAQNdrFRrr8oibKw
_JbtooGK43U,UCCa0BnCIDBGzmw4daUGZ0yg
JVtbmaqiz4A,UCeIeeJ0iv2iCxmMHom3-AuA
hejYTf7ATvs,UCgefQJC5UgbWJHDxBqB4qVg
loB6l-yvzdA,UCsTcErHg8oDvUnTzoqsYeNw
1X6OAucemtE,UCsvn_Po0SmunchJYOWpOxMg
NkGsL91hciU,UC1w7ZXsQ1d5TIfxisx1regQ
shsY7FwcCnw,UCBUVGPsJzc1U8SECMgBaMFw
WpbpxcqmXks,UCJFp8uSYCjXOMnkUyb3CQ3Q
Zl0HMuzJ_G0,UCp0hYYBW6IMayGgR-WeoCvQ
PG6oAO9sgEU,UCJFp8uSYCjXOMnkUyb3CQ3Q
uFSdxwRVh8A,UCCjyq_K1Xwfg8Lndy7lKMpA
Z0xDAUXPc8c,UCaLfMkkHhSA_LaCta0BzyhQ
K_GsdmlB9Jk,UCjwmbv6NE4mOh8Z8VhPUx1Q
NgIICQvhqMc,UCONJb-uuconzWlEGAl8ZeDw
vGULqoEP5TE,UCMdZrTvsYPtWTT31SOpGP3w
PEbd3bUURWU,UCTDuNMCP98RngSotE5BzDLQ
e4PTvXtz4GM,UCsT0YIqwnpJCM-mx7-gSA4Q
hesKQ_y1P7k,UCNFbpQFq4WwBGFJYNlIy1yQ
7JW1oG_dU7k,UCS09FES3TjCKWVWgwGOrMgw
dtotrboSUqQ,UC9MAhZQQd9egwWCxrwSIsJQ
D3b6DUGoBa4,UCRd9JHiQvqwT8O4d0QGI9jQ
d3MNO8pYiMQ,UCP6HGa63sBC7-KHtkme-p-g
Ccd9d6pV7mo,UCbIhp344Wh_L0qTOqWC25FQ
tr-p4mDGqyE,UC7N84_ff-Gr1h3XhXE8iylA
wcVlX5jvT10,UCe-PWjR_m4q9zO3Jih3Mmjw
YSqbzwhdPcg,UC7JhOdP3UyrxftDRlMwKC6g
VRRoV4O-AMs,UCedWh_UJ6itoz5k1_wyTbCg
fQot4v5yHKE,UCMdZrTvsYPtWTT31SOpGP3w
hUYoFDGO6RY,UC2rhYnyZI41VUXzYDdDBwrQ
rf3_36a9MWc,UCQS_toz8IrSe1wIfH6-5pIQ
